TransactionID,DateKey,MerchantKey,LocationKey,TransactionTypeKey,Amount,IsFraud
48831,20231223,552,PUNE,refund,16882.8,0
48832,20231104,763,CHENNAI,purchase,172907.62,0
48833,20231203,625,CHENNAI,refund,92150.02,0
48834,20231229,762,JAIPUR,purchase,167581.42,0
48835,20240629,814,AHMEDABAD,purchase,179092.65,0
48836,20240426,50,SURAT,refund,10833.08,0
48837,20240929,287,DELHI,purchase,129935.02,0
48838,20240323,253,PUNE,purchase,210604.35,0
48839,20240510,554,MUMBAI,purchase,280445.55,0
48840,20240913,456,JAIPUR,purchase,106484.4,0
48841,20231121,740,CHENNAI,transfer,392723.92,0
48842,20240124,276,KOLKATA,purchase,346596.52,0
48843,20240804,731,JAIPUR,refund,42691.28,0
48844,20240630,697,MUMBAI,purchase,105592.58,0
48845,20240619,226,CHENNAI,purchase,116991.6,0
48846,20240426,932,MUMBAI,refund,71760.15,0
48847,20240627,369,SURAT,refund,47262.6,0
48848,20231022,970,BENGALURU,purchase,206052.0,0
48849,20240427,935,BENGALURU,purchase,268294.95,0
48850,20231114,36,JAIPUR,cash_out,353288.1,0
48851,20241020,737,CHENNAI,purchase,193323.08,0
48852,20240503,546,BENGALURU,purchase,292893.97,1
48853,20231224,722,HYDERABAD,purchase,215490.0,0
48854,20231110,341,SURAT,refund,57560.25,0
48855,20231209,594,JAIPUR,purchase,353005.95,0
48856,20240424,521,DELHI,refund,75574.95,0
48857,20240715,345,DELHI,refund,43274.55,0
48858,20240413,265,MUMBAI,refund,80006.02,0
48859,20240616,157,SURAT,purchase,201954.22,0
48860,20231127,534,KOLKATA,purchase,275517.0,0
48861,20231209,489,HYDERABAD,purchase,227994.53,0
48862,20231214,971,HYDERABAD,purchase,180480.3,0
48863,20240929,385,HYDERABAD,purchase,263014.95,0
48864,20240914,958,HYDERABAD,purchase,284635.73,0
48865,20240415,547,AHMEDABAD,refund,88459.8,0
48866,20240922,943,PUNE,refund,44013.75,0
48867,20240721,161,HYDERABAD,purchase,182306.85,0
48868,20240208,476,PUNE,purchase,253453.2,0
48869,20231230,227,AHMEDABAD,purchase,272272.28,0
48870,20240808,559,SURAT,purchase,364448.7,0
48871,20240124,471,HYDERABAD,purchase,145001.17,0
48872,20240326,631,PUNE,cash_out,329648.55,0
48873,20240929,90,DELHI,purchase,173340.75,0
48874,20240929,565,MUMBAI,purchase,108357.15,0
48875,20240211,343,JAIPUR,purchase,157273.05,0
48876,20231228,622,DELHI,purchase,153535.8,0
48877,20231230,470,PUNE,purchase,162511.8,0
48878,20240903,926,AHMEDABAD,purchase,263712.08,0
48879,20240722,961,JAIPUR,purchase,168601.12,0
48880,20231130,458,AHMEDABAD,refund,75557.62,0
48881,20240405,906,SURAT,purchase,285296.55,0
48882,20240726,92,JAIPUR,purchase,293391.45,0
48883,20240516,209,CHENNAI,transfer,388143.52,0
48884,20240321,830,MUMBAI,purchase,282422.25,0
48885,20231127,678,AHMEDABAD,purchase,261501.08,0
48886,20240416,731,HYDERABAD,refund,34076.62,0
48887,20240912,872,KOLKATA,purchase,223504.88,0
48888,20240207,478,SURAT,purchase,113834.32,0
48889,20240915,711,HYDERABAD,purchase,357336.38,1
48890,20240907,979,SURAT,purchase,150510.52,0
48891,20231207,257,AHMEDABAD,transfer,401273.4,0
48892,20240524,813,PUNE,purchase,210870.0,0
48893,20240711,875,PUNE,refund,14478.75,0
48894,20231026,769,PUNE,refund,99247.5,0
48895,20240116,329,KOLKATA,purchase,240463.58,0
48896,20241001,99,CHENNAI,refund,39127.28,0
48897,20240904,918,MUMBAI,purchase,257984.1,0
48898,20240228,98,PUNE,purchase,321018.23,0
48899,20241016,185,BENGALURU,refund,71586.9,0
48900,20240408,754,CHENNAI,purchase,109967.55,0
48901,20231029,820,DELHI,purchase,104976.3,0
48902,20240411,469,BENGALURU,purchase,236335.28,0
48903,20240216,713,PUNE,purchase,358438.58,0
48904,20231121,899,BENGALURU,purchase,123850.65,0
48905,20241003,79,BENGALURU,purchase,296663.4,0
48906,20240310,789,JAIPUR,purchase,267788.4,0
48907,20240607,601,JAIPUR,refund,100230.08,0
48908,20231208,262,MUMBAI,refund,12746.25,0
48909,20240301,907,SURAT,refund,71289.9,0
48910,20231122,176,JAIPUR,refund,5035.8,0
48911,20240605,972,BENGALURU,purchase,303928.35,0
48912,20240530,121,SURAT,purchase,357268.72,0
48913,20240503,621,HYDERABAD,purchase,272428.2,0
48914,20231107,215,HYDERABAD,purchase,299737.35,0
48915,20231117,258,PUNE,refund,73659.3,0
48916,20240904,338,JAIPUR,purchase,367868.32,0
48917,20240618,195,BENGALURU,purchase,328637.92,1
48918,20240605,316,DELHI,refund,6265.05,0
48919,20240219,829,PUNE,purchase,184331.4,0
48920,20240830,566,AHMEDABAD,refund,34421.48,0
48921,20240602,520,KOLKATA,refund,79642.2,0
48922,20241010,194,JAIPUR,refund,8550.3,0
48923,20240110,951,MUMBAI,refund,92239.12,0
48924,20240116,783,JAIPUR,refund,19400.7,0
48925,20240828,10,CHENNAI,purchase,236377.35,0
48926,20231104,538,MUMBAI,purchase,180335.1,0
48927,20240206,84,DELHI,purchase,369014.25,1
48928,20240902,104,PUNE,refund,6478.72,0
48929,20231209,521,CHENNAI,transfer,396853.88,0
48930,20240726,377,CHENNAI,refund,50401.72,0
48931,20241017,912,AHMEDABAD,cash_out,324867.68,0
48932,20241014,449,CHENNAI,purchase,122690.7,0
48933,20231220,1000,AHMEDABAD,transfer,371572.58,0
48934,20240920,237,SURAT,purchase,180641.18,0
48935,20240131,998,DELHI,transfer,377679.22,1
48936,20240831,882,BENGALURU,refund,47306.32,0
48937,20240129,362,CHENNAI,purchase,242980.65,1
48938,20240625,516,BENGALURU,purchase,138115.72,0
48939,20240823,342,BENGALURU,purchase,229283.18,0
48940,20240220,546,BENGALURU,purchase,138369.0,0
48941,20231211,1000,BENGALURU,cash_out,353547.98,1
48942,20240724,495,CHENNAI,purchase,340697.78,0
48943,20231229,323,MUMBAI,purchase,305622.9,0
48944,20240619,639,KOLKATA,refund,97795.5,0
48945,20240510,174,JAIPUR,refund,94502.1,0
48946,20240728,456,CHENNAI,transfer,404878.65,0
48947,20240103,822,KOLKATA,purchase,274201.12,0
48948,20231215,819,DELHI,purchase,276932.7,0
48949,20240304,319,SURAT,purchase,227362.58,0
48950,20231216,868,SURAT,cash_out,363510.68,0
48951,20231114,249,JAIPUR,purchase,105004.35,0
48952,20240511,849,DELHI,purchase,257575.72,0
48953,20240413,720,CHENNAI,refund,55948.2,0
48954,20240824,906,BENGALURU,transfer,398453.55,1
48955,20240722,474,DELHI,purchase,171809.55,0
48956,20240812,19,AHMEDABAD,refund,49320.98,0
48957,20240521,348,JAIPUR,purchase,181358.92,0
48958,20241013,920,AHMEDABAD,transfer,388832.4,0
48959,20240612,254,AHMEDABAD,purchase,292865.92,0
48960,20240819,352,JAIPUR,refund,75234.22,0
48961,20240627,959,HYDERABAD,purchase,166914.0,0
48962,20240626,750,CHENNAI,purchase,180671.7,0
48963,20240930,182,BENGALURU,purchase,247192.28,0
48964,20231101,5,JAIPUR,purchase,217305.82,0
48965,20240328,490,DELHI,purchase,346430.7,1
48966,20240924,768,SURAT,purchase,138114.9,0
48967,20240407,902,JAIPUR,purchase,172188.22,0
48968,20240704,300,AHMEDABAD,purchase,123168.38,0
48969,20231124,564,JAIPUR,cash_out,351291.6,0
48970,20240527,518,AHMEDABAD,cash_out,318771.75,0
48971,20240905,82,SURAT,refund,2524.5,0
48972,20240905,535,BENGALURU,refund,55363.28,0
48973,20231029,531,JAIPUR,purchase,331396.72,0
48974,20240306,471,CHENNAI,purchase,237584.32,0
48975,20240528,530,MUMBAI,purchase,214326.75,0
48976,20240512,5,PUNE,refund,5615.78,0
48977,20240826,420,SURAT,transfer,408019.42,0
48978,20240619,959,BENGALURU,purchase,259285.12,0
48979,20240430,859,JAIPUR,refund,14168.55,0
48980,20231106,957,PUNE,purchase,106434.08,0
48981,20231207,231,JAIPUR,purchase,198285.45,0
48982,20240830,85,KOLKATA,refund,22174.35,0
48983,20240408,10,PUNE,cash_out,354006.68,0
48984,20240815,729,DELHI,purchase,169494.6,0
48985,20231111,605,MUMBAI,purchase,189338.32,0
48986,20231212,781,JAIPUR,purchase,326769.3,0
48987,20240620,647,KOLKATA,purchase,237233.7,0
48988,20240823,912,JAIPUR,purchase,135215.85,0
48989,20231112,548,KOLKATA,purchase,111127.5,0
48990,20240817,994,CHENNAI,purchase,345293.02,0
48991,20240524,45,BENGALURU,purchase,128937.6,0
48992,20240624,953,BENGALURU,purchase,219900.45,0
48993,20231215,955,SURAT,refund,77799.15,0
48994,20240902,423,JAIPUR,purchase,214463.7,0
48995,20240920,662,SURAT,cash_out,323272.12,0
48996,20240115,182,PUNE,purchase,290786.92,0
48997,20231209,920,DELHI,refund,96592.65,0
48998,20240118,628,JAIPUR,cash_out,322202.1,0
48999,20240604,862,MUMBAI,purchase,299932.05,0
49000,20240428,605,HYDERABAD,purchase,206238.45,0
49001,20240410,732,HYDERABAD,refund,96003.6,0
49002,20231214,744,PUNE,purchase,181081.72,0
49003,20231102,540,JAIPUR,refund,57733.5,0
49004,20240910,449,HYDERABAD,purchase,321147.75,0
49005,20231206,963,SURAT,refund,68951.85,0
49006,20240623,510,BENGALURU,purchase,257002.35,0
49007,20241004,620,SURAT,purchase,358989.68,0
49008,20240907,894,KOLKATA,purchase,107457.9,0
49009,20231112,854,AHMEDABAD,purchase,108230.92,0
49010,20240419,948,KOLKATA,purchase,142555.05,0
49011,20231118,440,MUMBAI,purchase,214340.78,0
49012,20240621,150,KOLKATA,purchase,274758.82,0
49013,20240523,720,BENGALURU,transfer,400704.15,1
49014,20240913,574,HYDERABAD,refund,20297.47,0
49015,20240513,609,BENGALURU,purchase,127196.85,0
49016,20240706,652,JAIPUR,purchase,262505.1,0
49017,20240910,36,AHMEDABAD,refund,24288.82,0
49018,20240310,876,MUMBAI,refund,59600.48,0
49019,20240428,858,SURAT,purchase,139626.3,0
49020,20240701,778,HYDERABAD,refund,81841.65,0
49021,20240617,320,CHENNAI,purchase,306269.7,0
49022,20240303,48,JAIPUR,purchase,158932.12,0
49023,20240509,727,PUNE,purchase,249609.53,0
49024,20240203,437,MUMBAI,transfer,387310.28,1
49025,20240625,3,SURAT,purchase,187185.9,0
49026,20240724,44,JAIPUR,purchase,150876.0,0
49027,20231108,752,BENGALURU,purchase,307513.8,1
49028,20240613,450,AHMEDABAD,purchase,291272.85,0
49029,20241005,865,AHMEDABAD,purchase,128594.4,0
49030,20240820,141,JAIPUR,purchase,277015.2,0
49031,20240929,869,KOLKATA,refund,48004.28,0
49032,20241013,730,BENGALURU,refund,8028.08,0
49033,20231211,880,CHENNAI,purchase,353979.45,0
49034,20240721,929,SURAT,purchase,212196.6,0
49035,20241005,79,BENGALURU,purchase,339706.95,0
49036,20240623,649,DELHI,purchase,290517.97,0
49037,20231104,113,AHMEDABAD,purchase,304038.08,0
49038,20241010,916,PUNE,purchase,284174.55,0
49039,20231222,437,DELHI,purchase,362111.48,1
49040,20240329,210,KOLKATA,purchase,130352.48,0
49041,20231227,973,HYDERABAD,cash_out,360987.82,1
49042,20240202,643,KOLKATA,purchase,105470.48,0
49043,20240723,511,CHENNAI,purchase,316867.65,0
49044,20231216,181,DELHI,purchase,368872.35,1
49045,20240728,799,HYDERABAD,purchase,171082.72,0
49046,20241017,559,HYDERABAD,cash_out,317766.08,1
49047,20240824,400,AHMEDABAD,refund,38902.88,0
49048,20240823,797,DELHI,purchase,286576.12,0
49049,20240112,344,PUNE,purchase,265363.73,0
49050,20240113,851,SURAT,refund,33080.85,0
49051,20231123,905,JAIPUR,purchase,164706.3,0
49052,20231130,730,MUMBAI,refund,92385.15,1
49053,20240127,822,KOLKATA,purchase,200720.02,0
49054,20240927,239,KOLKATA,purchase,207095.62,0
49055,20240525,584,BENGALURU,transfer,389121.98,1
49056,20240129,32,KOLKATA,purchase,237840.9,0
49057,20231216,730,HYDERABAD,purchase,169391.48,0
49058,20240107,170,CHENNAI,purchase,277275.9,0
49059,20240517,309,BENGALURU,purchase,189191.48,0
49060,20240822,905,JAIPUR,purchase,280851.45,0
49061,20240912,662,BENGALURU,refund,5789.85,0
49062,20240601,252,CHENNAI,purchase,270496.88,0
49063,20240513,663,AHMEDABAD,refund,50483.4,0
49064,20231130,89,HYDERABAD,purchase,353212.2,1
49065,20240220,104,SURAT,refund,67627.73,0
49066,20240508,308,DELHI,purchase,309976.42,1
49067,20240218,812,BENGALURU,transfer,382540.13,1
49068,20240826,542,BENGALURU,transfer,374718.3,1
49069,20240424,254,CHENNAI,purchase,130527.38,0
49070,20240909,768,DELHI,purchase,179510.1,0
49071,20231107,562,HYDERABAD,transfer,377662.72,1
49072,20240223,376,BENGALURU,purchase,117784.42,0
49073,20240327,725,HYDERABAD,purchase,169492.95,0
49074,20240218,481,BENGALURU,refund,20768.55,0
49075,20240706,984,HYDERABAD,transfer,371214.52,1
49076,20240715,302,MUMBAI,refund,32067.75,0
49077,20241003,946,SURAT,purchase,303864.0,0
49078,20240204,394,MUMBAI,purchase,302400.45,1
49079,20240315,716,JAIPUR,purchase,262539.75,0
49080,20240919,205,KOLKATA,transfer,390888.3,0
49081,20240503,223,KOLKATA,purchase,366154.8,0
49082,20240204,162,KOLKATA,transfer,409362.52,0
49083,20240112,707,KOLKATA,refund,50635.2,0
49084,20240416,328,MUMBAI,purchase,253176.0,0
49085,20231204,750,DELHI,cash_out,324833.85,1
49086,20240511,194,PUNE,purchase,334738.8,0
49087,20240317,340,BENGALURU,purchase,279027.38,0
49088,20240817,399,SURAT,purchase,223869.53,0
49089,20240917,248,MUMBAI,transfer,378898.58,1
49090,20240212,130,SURAT,refund,52522.8,0
49091,20240807,574,MUMBAI,purchase,122008.42,0
49092,20240421,307,SURAT,purchase,117647.48,0
49093,20231121,463,CHENNAI,refund,40579.28,0
49094,20240529,6,CHENNAI,refund,19781.85,0
49095,20241014,873,JAIPUR,cash_out,326641.42,0
49096,20240216,547,DELHI,transfer,399025.28,1
49097,20240630,863,CHENNAI,purchase,235105.2,0
49098,20240103,843,KOLKATA,refund,95169.52,0
49099,20240202,634,CHENNAI,purchase,177633.22,0
49100,20240314,139,PUNE,transfer,411326.02,0
49101,20240214,844,PUNE,refund,76677.97,0
49102,20240915,878,MUMBAI,purchase,361670.1,1
49103,20240312,268,HYDERABAD,refund,60304.2,0
49104,20240810,566,KOLKATA,transfer,399228.22,0
49105,20240504,825,HYDERABAD,refund,22399.58,0
49106,20240710,865,AHMEDABAD,refund,584.92,0
49107,20231129,316,BENGALURU,refund,78749.55,0
49108,20231130,422,HYDERABAD,purchase,144404.7,0
49109,20240813,249,KOLKATA,purchase,268335.38,0
49110,20231107,2,KOLKATA,refund,39590.1,0
49111,20240829,185,MUMBAI,cash_out,348574.05,0
49112,20240414,631,BENGALURU,transfer,399470.78,1
49113,20240709,834,JAIPUR,purchase,262828.5,0
49114,20240202,996,CHENNAI,transfer,383677.8,0
49115,20231226,365,JAIPUR,purchase,334043.32,0
49116,20240228,55,KOLKATA,purchase,260341.95,0
49117,20231124,921,JAIPUR,transfer,405565.05,0
49118,20240103,66,HYDERABAD,purchase,351017.7,1
49119,20231112,298,JAIPUR,purchase,152860.95,0
49120,20240424,526,HYDERABAD,purchase,235942.58,0
49121,20240907,238,HYDERABAD,purchase,334123.35,1
49122,20240122,318,PUNE,purchase,337570.2,0
49123,20240403,211,BENGALURU,transfer,391784.25,1
49124,20240925,308,CHENNAI,purchase,196756.72,0
49125,20240420,789,DELHI,refund,6453.15,0
49126,20240104,368,CHENNAI,purchase,114732.75,0
49127,20240413,367,MUMBAI,purchase,281058.53,0
49128,20240429,459,DELHI,purchase,237817.8,0
49129,20231111,824,SURAT,transfer,382265.4,0
49130,20241001,763,CHENNAI,refund,28573.05,0
49131,20240804,639,MUMBAI,purchase,276786.68,0
49132,20240613,907,JAIPUR,purchase,189866.32,0
49133,20240312,139,PUNE,refund,97364.02,0
49134,20240914,292,BENGALURU,refund,51239.1,0
49135,20240121,123,MUMBAI,purchase,237428.4,0
49136,20241002,698,PUNE,refund,37800.68,0
49137,20240427,27,CHENNAI,refund,90305.32,0
49138,20240508,711,KOLKATA,purchase,295488.6,0
49139,20231227,134,CHENNAI,refund,63110.02,0
49140,20240529,655,BENGALURU,purchase,172505.85,0
49141,20231223,673,KOLKATA,purchase,246092.55,0
49142,20240219,636,JAIPUR,purchase,207171.52,0
49143,20240418,986,PUNE,cash_out,353632.12,0
49144,20240929,108,JAIPUR,cash_out,328080.22,0
49145,20240323,731,JAIPUR,transfer,390075.68,0
49146,20240205,352,BENGALURU,purchase,257473.42,0
49147,20240206,426,CHENNAI,purchase,155508.38,0
49148,20240728,348,JAIPUR,purchase,194896.35,0
49149,20231229,998,KOLKATA,refund,79917.75,0
49150,20241016,549,HYDERABAD,cash_out,327061.35,1
49151,20231129,124,SURAT,transfer,390920.48,0
49152,20240512,546,CHENNAI,purchase,225042.68,0
49153,20231023,91,KOLKATA,purchase,152662.12,0
49154,20240907,37,CHENNAI,refund,60165.6,0
49155,20240714,705,KOLKATA,transfer,378670.05,0
49156,20240703,126,KOLKATA,purchase,149800.2,0
49157,20240205,27,KOLKATA,purchase,246879.6,0
49158,20240111,608,DELHI,refund,29909.55,0
49159,20241004,894,KOLKATA,purchase,172238.55,0
49160,20240626,870,HYDERABAD,refund,94752.9,0
49161,20240515,453,KOLKATA,cash_out,324178.8,0
49162,20240610,718,KOLKATA,refund,58588.2,0
49163,20231230,374,HYDERABAD,purchase,308785.12,0
49164,20240319,601,DELHI,purchase,265245.75,0
49165,20240610,201,CHENNAI,purchase,139696.42,0
49166,20240110,23,JAIPUR,purchase,201823.05,0
49167,20240416,924,JAIPUR,purchase,287492.7,0
49168,20240626,180,PUNE,refund,80173.5,0
49169,20240909,341,AHMEDABAD,purchase,203162.85,1
49170,20240330,419,DELHI,purchase,142307.55,0
49171,20240229,910,HYDERABAD,purchase,199156.65,0
49172,20231029,456,AHMEDABAD,purchase,283554.15,0
49173,20240505,440,SURAT,refund,29478.08,0
49174,20240607,845,KOLKATA,purchase,250290.15,0
49175,20240126,188,DELHI,purchase,363152.63,1
49176,20240303,663,CHENNAI,cash_out,338033.02,0
49177,20240110,718,JAIPUR,refund,27587.18,0
49178,20240414,626,MUMBAI,transfer,394496.85,1
49179,20231022,708,SURAT,purchase,185137.42,0
49180,20240617,45,CHENNAI,refund,10076.55,0
49181,20240330,357,BENGALURU,purchase,159027.82,0
49182,20240815,743,BENGALURU,cash_out,360590.18,1
49183,20240628,732,CHENNAI,refund,27875.92,0
49184,20240316,397,JAIPUR,purchase,242686.95,0
49185,20240722,233,BENGALURU,refund,75598.88,0
49186,20240925,659,SURAT,refund,58174.88,0
49187,20240701,677,SURAT,purchase,158636.78,0
49188,20231111,463,KOLKATA,purchase,126739.8,0
49189,20240722,801,JAIPUR,purchase,359313.08,0
49190,20240709,416,HYDERABAD,purchase,185854.35,0
49191,20240914,19,BENGALURU,refund,61259.55,0
49192,20240128,552,MUMBAI,purchase,368889.68,1
49193,20240225,471,SURAT,purchase,144006.22,0
49194,20241006,412,MUMBAI,refund,75952.8,0
49195,20240502,518,PUNE,purchase,212477.1,0
49196,20240622,759,SURAT,purchase,156398.55,0
49197,20240719,761,MUMBAI,purchase,134093.85,0
49198,20231201,641,HYDERABAD,refund,99656.7,0
49199,20240515,671,AHMEDABAD,purchase,113211.45,0
49200,20240125,703,AHMEDABAD,refund,39503.48,0
49201,20240527,789,AHMEDABAD,transfer,397010.62,0
49202,20240830,529,DELHI,refund,74184.0,0
49203,20231109,707,MUMBAI,refund,73603.2,0
49204,20240321,306,MUMBAI,purchase,279745.12,0
49205,20240217,411,SURAT,refund,47102.55,0
49206,20240427,222,HYDERABAD,purchase,140895.98,0
49207,20240629,441,DELHI,cash_out,323980.8,0
49208,20231203,810,HYDERABAD,purchase,342631.57,1
49209,20231203,588,CHENNAI,cash_out,360060.52,0
49210,20240425,329,AHMEDABAD,refund,91881.08,0
49211,20231105,181,BENGALURU,transfer,394873.05,1
49212,20240711,74,HYDERABAD,purchase,300123.45,1
49213,20240122,722,DELHI,cash_out,339956.92,0
49214,20240926,46,HYDERABAD,purchase,289642.65,0
49215,20240226,108,MUMBAI,cash_out,319493.62,0
49216,20241010,547,KOLKATA,transfer,390451.05,0
49217,20240520,848,SURAT,purchase,219277.58,0
49218,20241017,254,BENGALURU,purchase,226841.18,0
49219,20240927,878,JAIPUR,purchase,361964.62,1
49220,20240502,79,MUMBAI,transfer,376184.32,1
49221,20240906,210,KOLKATA,refund,74947.12,0
49222,20240321,360,HYDERABAD,purchase,209125.12,0
49223,20240804,378,HYDERABAD,purchase,291369.38,0
49224,20231021,97,HYDERABAD,cash_out,351167.02,1
49225,20240302,53,CHENNAI,transfer,408205.88,0
49226,20231218,878,PUNE,cash_out,359973.9,0
49227,20231206,303,MUMBAI,refund,59727.52,0
49228,20240303,283,BENGALURU,transfer,378569.4,1
49229,20240102,162,DELHI,cash_out,341917.95,1
49230,20231125,945,KOLKATA,refund,12450.9,0
49231,20241003,718,PUNE,refund,100822.42,0
49232,20240203,247,SURAT,transfer,379716.98,0
49233,20240407,596,PUNE,purchase,132985.88,0
49234,20240428,399,KOLKATA,purchase,366455.1,0
49235,20240528,872,BENGALURU,cash_out,352487.02,1
49236,20240629,272,JAIPUR,purchase,313721.1,0
49237,20231224,781,BENGALURU,purchase,109239.9,0
49238,20240216,317,DELHI,purchase,165096.52,0
49239,20241002,170,DELHI,refund,21991.2,0
49240,20240715,115,KOLKATA,cash_out,358559.85,0
49241,20240611,937,AHMEDABAD,transfer,388889.32,0
49242,20240226,578,KOLKATA,purchase,298016.4,0
49243,20240114,381,KOLKATA,refund,79246.2,0
49244,20240314,353,HYDERABAD,transfer,386394.52,1
49245,20240803,950,DELHI,purchase,292509.53,0
49246,20231227,510,SURAT,cash_out,352693.28,0
49247,20231227,698,BENGALURU,purchase,190014.0,0
49248,20240428,307,HYDERABAD,refund,98784.68,0
49249,20240517,376,JAIPUR,purchase,246788.85,0
49250,20231023,463,KOLKATA,purchase,235115.92,0
49251,20240823,115,PUNE,purchase,153064.72,0
49252,20231203,408,SURAT,purchase,221826.0,0
49253,20240721,996,SURAT,purchase,350738.02,0
49254,20240927,203,HYDERABAD,cash_out,359568.82,1
49255,20240902,217,SURAT,purchase,193136.63,0
49256,20240804,958,CHENNAI,refund,53427.82,0
49257,20231119,420,CHENNAI,purchase,146062.95,0
49258,20240604,43,JAIPUR,purchase,242959.2,0
49259,20231114,881,MUMBAI,purchase,169346.1,0
49260,20240924,293,JAIPUR,purchase,158969.25,0
49261,20231107,154,JAIPUR,refund,44056.65,0
49262,20240901,263,HYDERABAD,refund,102102.82,0
49263,20240921,135,MUMBAI,purchase,163322.78,0
49264,20240524,423,DELHI,refund,24193.95,0
49265,20240125,841,MUMBAI,purchase,126993.08,0
49266,20240911,456,CHENNAI,purchase,231071.78,0
49267,20240610,373,BENGALURU,purchase,305627.85,1
49268,20240406,932,HYDERABAD,purchase,113802.15,0
49269,20240925,5,KOLKATA,purchase,163932.45,0
49270,20240807,805,SURAT,refund,11839.58,0
49271,20240710,476,KOLKATA,refund,1908.22,0
49272,20231213,116,MUMBAI,transfer,375305.7,1
49273,20241002,207,DELHI,purchase,354884.48,1
49274,20240321,221,MUMBAI,refund,86639.85,0
49275,20240523,887,PUNE,refund,5018.47,0
49276,20240901,678,AHMEDABAD,transfer,371947.12,0
49277,20240222,183,JAIPUR,purchase,190901.7,0
49278,20231213,22,MUMBAI,cash_out,341530.2,1
49279,20240721,923,MUMBAI,purchase,134289.38,0
49280,20240307,981,SURAT,purchase,367231.42,0
49281,20240423,113,SURAT,purchase,127463.32,0
49282,20240903,262,DELHI,cash_out,335371.58,1
49283,20240127,501,MUMBAI,purchase,196945.65,0
49284,20240827,534,JAIPUR,purchase,263485.2,0
49285,20240406,207,CHENNAI,purchase,205729.42,0
49286,20240730,452,BENGALURU,transfer,397183.05,1
49287,20231201,708,KOLKATA,purchase,203917.72,0
49288,20240910,583,AHMEDABAD,purchase,114744.3,0
49289,20240916,777,PUNE,purchase,199552.65,0
49290,20240725,944,HYDERABAD,purchase,214775.55,0
49291,20240818,409,KOLKATA,purchase,188541.38,0
49292,20240709,680,BENGALURU,purchase,363128.7,1
49293,20240604,537,AHMEDABAD,purchase,138916.8,0
49294,20240430,595,PUNE,purchase,152764.43,0
49295,20231221,492,CHENNAI,purchase,193391.55,0
49296,20240805,521,PUNE,purchase,167011.35,0
49297,20240627,400,MUMBAI,purchase,331753.12,1
49298,20240320,198,MUMBAI,purchase,190835.7,0
49299,20231224,327,MUMBAI,purchase,122915.92,0
49300,20240526,579,DELHI,refund,1687.12,0
49301,20231218,428,CHENNAI,transfer,390748.05,0
49302,20240212,601,DELHI,purchase,280860.52,0
49303,20240925,584,CHENNAI,purchase,238080.98,0
49304,20240107,961,SURAT,refund,72090.15,0
49305,20240722,671,HYDERABAD,purchase,208438.72,0
49306,20241002,613,JAIPUR,refund,72750.98,0
49307,20240109,877,KOLKATA,refund,29306.48,0
49308,20240817,129,CHENNAI,purchase,232711.88,0
49309,20240102,78,BENGALURU,transfer,374566.5,1
49310,20240906,342,BENGALURU,purchase,188132.18,1
49311,20240506,385,BENGALURU,purchase,240211.95,0
49312,20240903,243,CHENNAI,purchase,175906.5,0
49313,20240920,826,PUNE,refund,81811.12,0
49314,20231230,776,PUNE,purchase,356263.05,0
49315,20240528,341,HYDERABAD,purchase,303873.9,0
49316,20231030,697,SURAT,refund,26293.57,0
49317,20240210,875,DELHI,transfer,403741.8,1
49318,20240530,596,PUNE,refund,46875.68,0
49319,20240117,28,HYDERABAD,purchase,305655.9,0
49320,20240525,353,DELHI,purchase,365916.38,1
49321,20241011,215,AHMEDABAD,purchase,247848.98,0
49322,20240430,625,HYDERABAD,purchase,265997.32,0
49323,20240513,680,PUNE,transfer,395820.98,0
49324,20240729,973,DELHI,purchase,190834.05,0
49325,20240207,360,MUMBAI,purchase,237031.58,0
49326,20240926,498,SURAT,refund,21497.85,0
49327,20240131,459,BENGALURU,transfer,388521.38,1
49328,20240421,191,AHMEDABAD,purchase,199350.52,0
49329,20240427,475,MUMBAI,purchase,116382.75,0
49330,20240416,102,SURAT,purchase,192461.78,0
49331,20240305,509,DELHI,refund,69874.2,0
49332,20240211,2,AHMEDABAD,purchase,206679.82,0
49333,20240411,349,SURAT,purchase,168717.45,0
49334,20240616,943,KOLKATA,refund,12233.1,0
49335,20240629,364,AHMEDABAD,purchase,337256.7,1
49336,20240130,513,CHENNAI,refund,8507.4,0
49337,20240115,932,HYDERABAD,cash_out,340287.75,1
49338,20240220,32,KOLKATA,cash_out,309766.05,0
49339,20240123,294,CHENNAI,purchase,345648.6,0
49340,20240623,73,JAIPUR,purchase,324620.18,0
49341,20240602,468,CHENNAI,refund,76923.0,0
49342,20240315,2,AHMEDABAD,purchase,304622.18,0
49343,20240114,302,DELHI,purchase,287021.62,1
49344,20240517,621,CHENNAI,purchase,106239.38,0
49345,20240627,546,SURAT,purchase,272409.22,0
49346,20241012,337,CHENNAI,purchase,129253.58,0
49347,20240203,428,KOLKATA,purchase,118129.28,0
49348,20240131,669,BENGALURU,refund,1249.88,0
49349,20240325,915,DELHI,purchase,110451.82,0
49350,20240805,928,PUNE,purchase,262061.25,0
49351,20240728,276,CHENNAI,purchase,196344.22,0
49352,20240817,992,CHENNAI,refund,93489.0,0
49353,20240430,826,SURAT,purchase,161595.22,0
49354,20240703,734,DELHI,transfer,372328.28,1
49355,20231028,78,MUMBAI,purchase,220992.75,0
49356,20240808,464,DELHI,refund,94784.25,0
