TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
53236,2024-01-11 20:47:35.787092,105522.45,302,purchase,MUMBAI,0
53237,2023-11-29 02:58:35.787099,33334.95,134,refund,CHENNAI,0
53238,2024-07-24 10:43:35.787106,63533.25,889,refund,SURAT,0
53239,2024-08-11 05:46:35.787112,352245.3,564,cash_out,JAIPUR,0
53240,2024-09-26 04:01:35.787118,167305.88,178,purchase,CHENNAI,0
53241,2024-05-30 03:21:35.787125,375228.98,564,transfer,JAIPUR,0
53242,2024-02-19 09:09:35.787132,13321.28,482,refund,HYDERABAD,0
53243,2023-12-27 23:30:35.787138,306115.42,88,purchase,KOLKATA,0
53244,2024-09-04 14:07:35.787144,105729.52,664,purchase,KOLKATA,0
53245,2024-09-04 06:24:35.787150,13077.9,953,refund,DELHI,0
53246,2024-05-17 12:35:35.787157,273620.32,155,purchase,MUMBAI,0
53247,2024-03-21 13:10:35.787163,192790.12,462,purchase,MUMBAI,0
53248,2024-01-18 16:53:35.787169,90762.38,745,refund,CHENNAI,0
53249,2024-02-29 12:35:35.787176,313979.32,605,purchase,JAIPUR,0
53250,2024-07-02 17:25:35.787182,404774.7,207,transfer,BENGALURU,1
53251,2024-01-01 15:23:35.787189,203476.35,29,purchase,MUMBAI,0
53252,2024-06-29 18:35:35.787195,180312.82,464,purchase,BENGALURU,0
53253,2024-03-27 20:34:35.787202,267207.6,496,purchase,MUMBAI,0
53254,2023-12-25 05:02:35.787209,208524.53,59,purchase,AHMEDABAD,0
53255,2024-06-07 21:29:35.787215,182220.22,341,purchase,SURAT,0
53256,2024-04-26 15:40:35.787221,239358.08,424,purchase,KOLKATA,0
53257,2024-03-06 23:13:35.787228,68324.02,465,refund,BENGALURU,0
53258,2023-11-04 00:33:35.787234,40386.22,28,refund,BENGALURU,0
53259,2024-01-22 08:06:35.787241,158080.72,392,purchase,CHENNAI,0
53260,2024-07-18 22:35:35.787248,278016.75,51,purchase,KOLKATA,0
53261,2024-02-26 03:14:35.787254,55329.45,391,refund,CHENNAI,0
53262,2024-04-14 23:26:35.787261,155835.08,866,purchase,CHENNAI,0
53263,2023-12-12 07:31:35.787268,197516.55,262,purchase,JAIPUR,0
53264,2024-09-03 20:56:35.787275,4869.98,342,refund,CHENNAI,0
53265,2024-06-23 05:03:35.787281,339183.08,418,cash_out,JAIPUR,0
53266,2023-11-03 16:57:35.787288,93405.68,247,refund,PUNE,0
53267,2024-02-17 07:58:35.787295,106784.7,729,purchase,CHENNAI,0
53268,2024-06-11 22:22:35.787301,162609.15,593,purchase,SURAT,0
53269,2024-09-19 20:20:35.787308,4324.65,330,refund,KOLKATA,0
53270,2024-04-25 09:27:35.787314,67535.32,346,refund,JAIPUR,0
53271,2024-10-11 15:57:35.787320,186567.15,561,purchase,CHENNAI,0
53272,2024-04-11 16:11:35.787326,351349.35,151,purchase,KOLKATA,0
53273,2024-03-23 20:31:35.787332,182206.2,597,purchase,DELHI,0
53274,2024-08-30 00:23:35.787338,151197.75,290,purchase,CHENNAI,0
53275,2024-04-15 15:38:35.787344,397607.92,692,transfer,CHENNAI,0
53276,2024-10-05 21:34:35.787351,355292.02,665,purchase,SURAT,0
53277,2024-02-16 13:37:35.787362,72585.98,153,refund,KOLKATA,0
53278,2024-01-30 22:27:35.787369,410947.35,246,transfer,HYDERABAD,1
53279,2024-04-20 14:06:35.787376,15588.37,44,refund,KOLKATA,0
53280,2023-12-10 07:20:35.787383,25634.4,818,refund,DELHI,0
53281,2024-10-13 19:29:35.787389,347699.55,456,purchase,MUMBAI,1
53282,2024-07-25 05:28:35.787396,130507.58,577,purchase,KOLKATA,0
53283,2024-01-26 16:00:35.787403,183621.08,263,purchase,JAIPUR,0
53284,2023-10-21 10:25:35.787409,61108.58,418,refund,MUMBAI,0
53285,2024-01-30 01:38:35.787416,190835.7,529,purchase,SURAT,0
53286,2024-08-28 01:11:35.787423,143620.12,533,purchase,AHMEDABAD,0
53287,2024-03-10 12:32:35.787429,17790.3,653,refund,DELHI,0
53288,2024-09-03 09:08:35.787436,322157.55,631,purchase,PUNE,0
53289,2024-08-14 20:45:35.787443,400629.9,968,transfer,JAIPUR,0
53290,2024-09-25 01:01:35.787449,19022.02,740,refund,AHMEDABAD,0
53291,2024-06-06 11:40:35.787456,107743.35,594,purchase,JAIPUR,0
53292,2023-12-02 01:48:35.787463,140867.92,991,purchase,DELHI,0
53293,2024-08-11 09:41:35.787470,362640.3,492,purchase,BENGALURU,1
53294,2024-02-29 11:29:35.787476,226821.38,822,purchase,AHMEDABAD,0
53295,2024-05-15 23:33:35.787483,373537.72,469,transfer,HYDERABAD,1
53296,2024-02-11 07:00:35.787490,33183.98,768,refund,BENGALURU,0
53297,2024-07-11 12:32:35.787496,357257.18,823,purchase,AHMEDABAD,0
53298,2024-02-17 20:50:35.787503,222166.72,520,purchase,KOLKATA,0
53299,2024-02-16 22:29:35.787510,401883.08,913,transfer,DELHI,1
53300,2024-06-25 03:41:35.787516,252983.78,678,purchase,SURAT,0
53301,2024-02-08 01:33:35.787523,229057.95,544,purchase,KOLKATA,0
53302,2023-12-12 05:42:35.787530,152841.98,348,purchase,HYDERABAD,0
53303,2023-12-03 14:45:35.787536,216663.98,839,purchase,MUMBAI,0
53304,2024-01-13 08:43:35.787543,379383.68,500,transfer,BENGALURU,1
53305,2024-05-15 02:17:35.787550,345869.7,682,cash_out,SURAT,0
53306,2024-07-03 05:54:35.787556,240975.9,433,purchase,JAIPUR,0
53307,2024-04-28 04:31:35.787563,163524.07,289,purchase,CHENNAI,0
53308,2024-08-29 23:44:35.787570,333667.12,593,cash_out,AHMEDABAD,0
53309,2024-06-01 18:05:35.787577,140247.52,606,purchase,KOLKATA,0
53310,2024-08-06 14:39:35.787583,267555.75,843,purchase,CHENNAI,0
53311,2024-06-06 08:37:35.787590,353398.65,214,purchase,CHENNAI,0
53312,2024-09-25 18:39:35.787596,238935.68,392,purchase,BENGALURU,0
53313,2024-10-15 13:03:35.787603,145104.3,593,purchase,SURAT,0
53314,2024-02-02 11:31:35.787609,175993.95,1000,purchase,AHMEDABAD,0
53315,2023-11-25 13:12:35.787616,67645.05,393,refund,CHENNAI,0
53316,2024-02-28 12:07:35.787623,233281.95,302,purchase,MUMBAI,0
53317,2024-09-18 06:29:35.787629,179583.52,424,purchase,DELHI,0
53318,2024-03-09 21:48:35.787636,251266.12,485,purchase,HYDERABAD,0
53319,2024-08-21 13:38:35.787642,268593.6,203,purchase,AHMEDABAD,0
53320,2024-09-22 19:29:35.787648,312528.15,896,purchase,CHENNAI,0
53321,2024-02-26 11:57:35.787655,178685.1,236,purchase,SURAT,0
53322,2024-04-23 05:15:35.787661,298305.97,432,purchase,JAIPUR,0
53323,2024-07-29 19:29:35.787668,119143.2,216,purchase,KOLKATA,0
53324,2024-08-04 07:43:35.787674,349688.62,346,purchase,JAIPUR,0
53325,2023-11-12 10:22:35.787680,375422.02,105,transfer,BENGALURU,1
53326,2024-07-19 04:21:35.787687,56639.55,239,refund,DELHI,0
53327,2024-07-13 07:00:35.787693,344134.72,897,purchase,AHMEDABAD,0
53328,2023-11-02 05:36:35.787700,282580.65,197,purchase,HYDERABAD,0
53329,2023-11-22 02:07:35.787706,311468.02,75,cash_out,JAIPUR,0
53330,2024-01-22 09:11:35.787713,409758.52,922,transfer,DELHI,1
53331,2024-05-17 04:48:35.787720,225196.95,468,purchase,CHENNAI,0
53332,2024-08-05 08:57:35.787726,259623.37,12,purchase,SURAT,0
53333,2024-03-09 15:34:35.787733,94805.7,603,refund,AHMEDABAD,0
53334,2023-10-27 15:29:35.787740,110309.1,945,purchase,JAIPUR,0
53335,2023-12-08 11:26:35.787746,333405.6,771,purchase,MUMBAI,1
53336,2024-08-01 01:56:35.787753,72722.1,202,refund,HYDERABAD,0
53337,2024-09-24 00:57:35.787759,16075.12,690,refund,JAIPUR,0
53338,2023-11-28 03:15:35.787766,384705.75,421,transfer,SURAT,0
53339,2023-12-20 16:50:35.787773,12652.2,399,refund,MUMBAI,0
53340,2024-04-16 22:47:35.787779,174267.22,355,purchase,BENGALURU,0
53341,2024-07-31 06:15:35.787786,223313.48,951,purchase,MUMBAI,0
53342,2024-07-08 05:12:35.787792,341167.2,830,cash_out,HYDERABAD,0
53343,2023-11-14 22:05:35.787799,214132.88,246,purchase,BENGALURU,0
53344,2024-01-24 06:50:35.787806,207711.9,301,purchase,DELHI,0
53345,2024-02-09 21:32:35.787812,123766.5,41,purchase,CHENNAI,0
53346,2024-08-21 05:33:35.787819,159261.3,673,purchase,PUNE,0
53347,2023-12-13 09:29:35.787825,310361.7,512,purchase,PUNE,0
53348,2024-07-24 02:07:35.787832,202348.58,61,purchase,MUMBAI,1
53349,2024-03-19 10:08:35.787838,10237.43,514,refund,PUNE,0
53350,2024-03-30 06:57:35.787844,95680.2,360,refund,AHMEDABAD,0
53351,2024-07-20 05:02:35.787851,27413.93,947,refund,BENGALURU,0
53352,2024-08-15 17:04:35.787858,218213.32,310,purchase,KOLKATA,0
53353,2023-11-20 17:18:35.787865,337099.95,539,purchase,JAIPUR,0
53354,2023-10-24 13:48:35.787872,252813.82,851,purchase,PUNE,0
53355,2024-01-11 00:09:35.787878,9840.6,636,refund,SURAT,0
53356,2023-12-29 20:00:35.787885,99832.42,998,refund,PUNE,0
53357,2024-08-17 10:40:35.787892,177146.48,551,purchase,AHMEDABAD,0
53358,2024-07-21 05:21:35.787899,366483.98,27,cash_out,DELHI,1
53359,2024-08-24 16:25:35.787905,200576.48,670,purchase,KOLKATA,0
53360,2024-05-16 06:59:35.787912,44193.6,39,refund,SURAT,0
53361,2024-07-24 15:03:35.787918,217416.38,667,purchase,CHENNAI,0
53362,2024-07-19 03:01:35.787930,188156.1,608,purchase,BENGALURU,0
53363,2024-02-25 18:24:35.787940,52626.75,347,refund,JAIPUR,0
53364,2023-12-10 09:30:35.787947,16957.88,621,refund,KOLKATA,0
53365,2024-05-23 16:08:35.787954,2725.8,591,refund,SURAT,0
53366,2024-05-13 02:29:35.787961,224915.62,11,purchase,AHMEDABAD,0
53367,2024-07-12 02:53:35.787968,138666.82,951,purchase,DELHI,0
53368,2024-04-09 16:50:35.787975,272947.95,509,purchase,JAIPUR,0
53369,2024-09-26 05:02:35.787981,109946.92,316,purchase,JAIPUR,0
53370,2023-12-24 21:19:35.787988,280499.18,872,purchase,DELHI,0
53371,2024-10-01 14:59:35.787995,286514.25,830,purchase,DELHI,0
53372,2023-11-30 23:58:35.788002,380957.78,974,transfer,JAIPUR,0
53373,2024-05-28 04:51:35.788009,17147.62,852,refund,BENGALURU,0
53374,2024-07-09 22:52:35.788015,100360.42,123,refund,BENGALURU,0
53375,2024-02-03 04:30:35.788022,166374.45,22,purchase,CHENNAI,0
53376,2023-11-24 22:28:35.788029,183808.35,269,purchase,DELHI,0
53377,2024-04-02 04:09:35.788036,237144.6,356,purchase,PUNE,0
53378,2024-03-29 07:58:35.788042,402452.32,765,transfer,BENGALURU,1
53379,2024-03-31 02:17:35.788049,208546.8,1,purchase,CHENNAI,0
53380,2023-12-01 10:13:35.788056,179707.28,853,purchase,CHENNAI,0
53381,2024-02-18 21:35:35.788063,199638.45,875,purchase,PUNE,0
53382,2024-07-16 22:50:35.788070,332178.0,478,cash_out,AHMEDABAD,0
53383,2024-05-04 06:18:35.788078,343625.7,133,purchase,KOLKATA,0
53384,2023-12-30 00:50:35.788084,91097.32,442,refund,PUNE,0
53385,2024-05-07 19:59:35.788090,4447.58,608,refund,CHENNAI,0
53386,2023-11-29 08:00:35.788097,168794.18,6,purchase,HYDERABAD,0
53387,2024-02-09 01:20:35.788104,80485.35,792,refund,MUMBAI,0
53388,2024-08-12 23:32:35.788110,132207.08,585,purchase,AHMEDABAD,0
53389,2024-04-29 18:24:35.788117,191850.45,541,purchase,JAIPUR,0
53390,2023-11-04 16:33:35.788123,206679.0,896,purchase,BENGALURU,0
53391,2024-08-19 16:45:35.788130,34023.0,641,refund,MUMBAI,0
53392,2024-08-21 21:54:35.788136,304064.48,287,purchase,MUMBAI,1
53393,2023-10-22 02:21:35.788142,89056.28,232,refund,DELHI,0
53394,2024-01-08 01:47:35.788149,402945.68,974,transfer,AHMEDABAD,0
53395,2024-03-18 14:34:35.788155,61443.52,703,refund,KOLKATA,0
53396,2024-09-08 01:32:35.788161,187887.97,329,purchase,JAIPUR,0
53397,2024-01-13 22:10:35.788168,181243.42,86,purchase,PUNE,0
53398,2023-12-04 16:45:35.788174,190321.72,541,purchase,CHENNAI,0
53399,2024-02-11 16:51:35.788181,403641.98,753,transfer,JAIPUR,0
53400,2024-06-13 14:12:35.788188,241215.15,737,purchase,JAIPUR,0
53401,2024-07-24 13:03:35.788194,366955.88,53,purchase,PUNE,0
53402,2024-02-06 03:20:35.788201,69799.12,886,refund,AHMEDABAD,0
53403,2024-03-06 16:22:35.788207,261090.22,320,purchase,JAIPUR,0
53404,2024-07-21 04:22:35.788214,224155.8,306,purchase,DELHI,0
53405,2024-06-18 05:22:35.788221,166877.7,750,purchase,CHENNAI,0
53406,2024-07-25 09:32:35.788227,164164.28,68,purchase,HYDERABAD,0
53407,2023-11-18 18:08:35.788234,123708.75,110,purchase,MUMBAI,0
53408,2024-02-21 03:42:35.788241,109635.08,179,purchase,SURAT,0
53409,2024-07-17 06:42:35.788247,128322.98,498,purchase,MUMBAI,0
53410,2023-11-12 12:03:35.788254,78122.55,671,refund,PUNE,0
53411,2024-02-18 01:38:35.788261,32983.5,656,refund,CHENNAI,0
53412,2024-04-03 03:52:35.788267,166503.15,77,purchase,HYDERABAD,0
53413,2024-08-25 01:47:35.788274,119530.12,9,purchase,DELHI,0
53414,2024-05-24 18:40:35.788281,401204.1,126,transfer,CHENNAI,0
53415,2024-06-01 13:31:35.788287,291720.0,294,purchase,JAIPUR,0
53416,2024-01-10 04:17:35.788294,326674.42,765,cash_out,SURAT,0
53417,2024-03-23 08:22:35.788300,214927.35,804,purchase,AHMEDABAD,0
53418,2024-03-24 20:43:35.788307,242323.12,276,purchase,AHMEDABAD,0
53419,2024-01-01 09:21:35.788314,210352.72,148,purchase,JAIPUR,0
53420,2023-12-30 08:00:35.788321,355992.45,564,purchase,SURAT,0
53421,2024-03-19 09:11:35.788328,317420.4,85,purchase,MUMBAI,1
53422,2024-06-11 14:22:35.788334,39213.07,789,refund,DELHI,0
53423,2024-07-14 23:32:35.788341,231.0,790,refund,CHENNAI,0
53424,2023-12-29 00:50:35.788347,395608.95,38,transfer,JAIPUR,0
53425,2023-11-19 09:05:35.788354,279785.55,123,purchase,CHENNAI,0
53426,2024-08-11 11:01:35.788361,269614.95,853,purchase,DELHI,0
53427,2024-04-16 06:36:35.788367,95903.78,315,refund,HYDERABAD,0
53428,2024-03-11 06:44:35.788374,325484.78,700,purchase,KOLKATA,0
53429,2024-08-10 15:06:35.788380,316408.95,289,purchase,KOLKATA,0
53430,2024-01-05 08:24:35.788387,325662.97,665,purchase,SURAT,0
53431,2024-06-22 15:28:35.788394,344685.0,671,purchase,BENGALURU,1
53432,2023-10-30 07:11:35.788400,275859.38,41,purchase,DELHI,0
53433,2024-03-19 03:56:35.788407,358000.5,714,cash_out,HYDERABAD,1
53434,2023-11-23 01:26:35.788414,409462.35,530,transfer,HYDERABAD,1
53435,2023-12-17 18:55:35.788420,295969.58,392,purchase,MUMBAI,1
53436,2024-09-28 16:36:35.788427,56533.95,334,refund,HYDERABAD,0
53437,2024-05-16 13:46:35.788433,167517.08,802,purchase,CHENNAI,0
53438,2024-10-03 11:30:35.788439,172759.95,312,purchase,BENGALURU,0
53439,2023-12-24 10:27:35.788446,308197.72,29,purchase,DELHI,0
53440,2024-07-24 07:58:35.788452,220463.92,859,purchase,DELHI,0
53441,2024-03-30 20:34:35.788457,112173.6,374,purchase,PUNE,0
53442,2023-12-18 08:54:35.788462,303211.42,634,purchase,DELHI,1
53443,2024-07-23 23:09:35.788469,228563.78,176,purchase,SURAT,0
53444,2024-02-21 14:09:35.788474,81363.15,167,refund,CHENNAI,0
53445,2024-07-15 11:33:35.788480,114970.35,240,purchase,BENGALURU,0
53446,2024-07-16 08:23:35.788487,201795.0,602,purchase,PUNE,0
53447,2023-12-11 22:39:35.788494,331957.72,590,cash_out,AHMEDABAD,0
53448,2024-10-16 16:09:35.788505,106811.92,923,purchase,HYDERABAD,0
53449,2024-06-27 19:28:35.788511,16238.48,675,refund,JAIPUR,0
53450,2024-10-01 08:32:35.788517,371185.65,245,transfer,HYDERABAD,1
53451,2024-07-09 22:40:35.788523,160720.72,958,purchase,AHMEDABAD,0
53452,2024-05-27 02:23:35.788530,329540.47,394,cash_out,AHMEDABAD,0
53453,2024-09-07 15:15:35.788536,274617.75,584,purchase,PUNE,0
53454,2024-07-14 19:51:35.788542,283080.6,740,purchase,AHMEDABAD,0
53455,2024-05-14 11:52:35.788547,275635.8,265,purchase,MUMBAI,0
53456,2024-06-08 06:12:35.788553,161058.98,295,purchase,SURAT,0
53457,2024-04-29 17:59:35.788559,131936.48,669,purchase,MUMBAI,0
53458,2024-08-12 15:34:35.788565,277774.2,769,purchase,PUNE,0
53459,2024-01-27 02:11:35.788571,241619.4,513,purchase,BENGALURU,0
53460,2023-12-09 05:06:35.788577,401034.15,675,transfer,BENGALURU,1
53461,2024-06-06 10:28:35.788584,222143.62,571,purchase,SURAT,0
53462,2023-11-19 17:16:35.788590,287285.62,836,purchase,KOLKATA,0
53463,2024-04-17 13:35:35.788597,17553.53,816,refund,SURAT,0
53464,2024-09-29 04:28:35.788604,140932.28,990,purchase,AHMEDABAD,0
53465,2024-05-02 10:55:35.788611,74525.55,366,refund,SURAT,0
53466,2023-11-30 21:26:35.788617,323900.78,372,purchase,PUNE,0
53467,2024-09-13 20:20:35.788623,241358.7,672,purchase,MUMBAI,0
53468,2024-04-05 10:38:35.788629,164205.52,833,purchase,MUMBAI,0
53469,2024-04-25 15:58:35.788636,24457.95,16,refund,BENGALURU,0
53470,2024-07-07 22:33:35.788642,89335.12,516,refund,DELHI,0
53471,2024-06-07 21:29:35.788648,60339.68,541,refund,PUNE,0
53472,2024-04-14 15:04:35.788655,342055.72,816,purchase,JAIPUR,0
53473,2024-03-17 15:39:35.788661,236820.38,374,purchase,AHMEDABAD,0
53474,2024-07-03 14:44:35.788667,313278.08,107,purchase,MUMBAI,0
53475,2023-11-29 06:32:35.788673,334723.12,491,purchase,PUNE,0
53476,2024-03-18 13:16:35.788679,382979.02,757,transfer,KOLKATA,0
53477,2024-04-06 19:35:35.788685,332235.75,163,purchase,BENGALURU,0
53478,2023-11-20 19:15:35.788691,399181.2,963,transfer,MUMBAI,1
53479,2023-12-25 15:57:35.788697,314366.25,86,purchase,MUMBAI,0
53480,2024-10-04 20:29:35.788704,163452.3,714,purchase,DELHI,0
53481,2023-11-09 01:29:35.788710,169698.37,696,purchase,DELHI,0
53482,2024-07-28 03:00:35.788716,372490.8,240,transfer,DELHI,1
53483,2024-08-16 11:20:35.788723,181348.2,228,purchase,KOLKATA,0
53484,2024-01-20 12:05:35.788729,39741.07,854,refund,MUMBAI,0
53485,2024-08-28 21:28:35.788735,267549.15,141,purchase,JAIPUR,0
53486,2024-07-30 08:21:35.788742,138879.68,252,purchase,PUNE,0
53487,2024-01-05 07:43:35.788748,97065.38,184,refund,SURAT,0
53488,2024-01-21 19:35:35.788754,13883.92,384,refund,AHMEDABAD,0
53489,2024-07-15 14:23:35.788760,311656.12,245,purchase,AHMEDABAD,0
53490,2024-01-16 09:00:35.788766,377444.1,909,transfer,SURAT,0
53491,2024-01-28 09:51:35.788772,96678.45,79,refund,BENGALURU,0
53492,2024-08-22 18:51:35.788779,146284.88,105,purchase,PUNE,0
53493,2024-01-14 05:55:35.788785,69490.58,121,refund,DELHI,0
53494,2024-06-08 01:01:35.788792,154167.75,78,purchase,DELHI,0
53495,2023-11-07 11:57:35.788798,317026.05,469,purchase,HYDERABAD,0
53496,2024-01-02 09:20:35.788805,255436.5,167,purchase,MUMBAI,0
53497,2024-04-18 09:10:35.788811,102455.1,769,refund,HYDERABAD,0
53498,2024-02-29 17:11:35.788818,180947.25,640,purchase,PUNE,0
53499,2024-08-04 14:25:35.788825,208353.75,62,purchase,BENGALURU,0
53500,2023-10-31 15:46:35.788831,263822.62,930,purchase,AHMEDABAD,0
53501,2024-06-02 13:33:35.788838,252452.48,130,purchase,DELHI,0
53502,2024-07-19 12:02:35.788844,171611.55,382,purchase,HYDERABAD,0
53503,2024-09-21 17:24:35.788850,395024.85,666,transfer,PUNE,0
53504,2024-07-10 20:43:35.788856,152165.48,349,purchase,PUNE,0
53505,2024-09-21 16:25:35.788863,105656.92,366,purchase,AHMEDABAD,0
53506,2024-08-12 15:28:35.788869,196086.82,189,purchase,DELHI,0
53507,2024-07-16 20:11:35.788876,158264.7,67,purchase,HYDERABAD,0
53508,2024-07-18 23:32:35.788882,249652.42,616,purchase,MUMBAI,0
53509,2024-10-09 16:45:35.788889,68670.52,822,refund,CHENNAI,0
53510,2024-06-08 01:39:35.788895,115391.1,129,purchase,PUNE,0
53511,2024-04-29 03:10:35.788902,276803.18,600,purchase,BENGALURU,0
53512,2024-08-23 13:29:35.788908,281366.25,69,purchase,JAIPUR,0
53513,2024-03-30 02:11:35.788915,63632.25,620,refund,KOLKATA,0
53514,2024-09-29 19:54:35.788921,127794.98,449,purchase,PUNE,0
53515,2024-05-04 12:20:35.788927,228506.85,990,purchase,BENGALURU,0
53516,2024-09-04 18:07:35.788932,74010.75,190,refund,AHMEDABAD,0
53517,2024-02-08 12:35:35.788939,143367.67,630,purchase,CHENNAI,0
53518,2024-06-18 09:43:35.788945,173244.22,485,purchase,JAIPUR,0
53519,2024-10-14 02:18:35.788951,138541.42,353,purchase,KOLKATA,0
53520,2024-10-20 00:47:35.788958,193016.18,383,purchase,JAIPUR,0
53521,2024-01-15 19:18:35.788964,50106.38,329,refund,SURAT,0
53522,2023-12-17 14:55:35.788970,185087.1,107,purchase,KOLKATA,0
53523,2024-07-23 18:14:35.788977,363085.8,486,purchase,KOLKATA,0
53524,2024-01-05 14:23:35.788983,248055.22,599,purchase,MUMBAI,0
53525,2024-01-03 12:26:35.788989,397045.28,964,transfer,DELHI,1
53526,2024-06-08 06:02:35.788996,51969.22,292,refund,JAIPUR,0
53527,2024-03-04 23:42:35.789002,156444.75,672,purchase,KOLKATA,0
53528,2024-05-24 15:06:35.789009,390193.65,654,transfer,BENGALURU,1
53529,2024-08-03 22:23:35.789015,187097.62,792,purchase,DELHI,0
53530,2024-08-21 00:23:35.789021,385737.82,353,transfer,HYDERABAD,1
53531,2024-07-09 08:08:35.789027,292740.52,450,purchase,HYDERABAD,1
53532,2024-10-14 20:39:35.789033,134692.8,125,purchase,HYDERABAD,0
53533,2024-08-22 15:38:35.789044,58786.2,517,refund,AHMEDABAD,0
53534,2024-04-17 00:26:35.789051,288269.85,813,purchase,KOLKATA,0
53535,2024-07-28 09:19:35.789057,199983.3,18,purchase,KOLKATA,0
53536,2024-05-29 05:38:35.789063,209789.25,310,purchase,HYDERABAD,0
53537,2023-12-03 05:31:35.789069,136577.1,550,purchase,JAIPUR,0
53538,2024-08-03 07:58:35.789075,70737.97,802,refund,KOLKATA,0
53539,2024-01-14 19:55:35.789081,382533.52,328,transfer,MUMBAI,1
53540,2024-09-08 23:14:35.789087,364878.52,768,cash_out,BENGALURU,1
53541,2024-10-21 00:48:35.789093,318982.12,920,cash_out,AHMEDABAD,0
53542,2024-02-06 02:37:35.789099,201669.6,57,purchase,KOLKATA,0
53543,2024-06-17 19:38:35.789105,135120.98,596,purchase,JAIPUR,0
53544,2024-05-10 10:06:35.789111,194101.88,630,purchase,MUMBAI,0
53545,2024-03-11 22:50:35.789117,391573.05,808,transfer,DELHI,1
53546,2024-06-20 23:07:35.789123,250545.08,137,purchase,SURAT,0
53547,2023-11-22 12:32:35.789129,122572.72,497,purchase,HYDERABAD,0
53548,2024-10-12 07:41:35.789136,266259.68,142,purchase,SURAT,0
53549,2024-09-03 13:04:35.789142,410628.08,505,transfer,AHMEDABAD,0
53550,2024-01-19 09:53:35.789151,280865.47,221,purchase,SURAT,0
53551,2024-02-21 17:23:35.789157,283121.03,385,purchase,KOLKATA,0
53552,2024-08-02 07:06:35.789163,4318.88,952,refund,PUNE,0
53553,2024-05-24 15:56:35.789169,250013.78,257,purchase,DELHI,0
53554,2023-12-11 15:04:35.789175,61317.3,299,refund,AHMEDABAD,0
53555,2024-10-13 00:05:35.789182,157442.18,438,purchase,DELHI,0
53556,2024-06-22 17:35:35.789188,5836.05,47,refund,KOLKATA,0
53557,2024-06-25 03:18:35.789194,115759.05,785,purchase,JAIPUR,0
53558,2024-03-29 01:27:35.789201,120005.32,472,purchase,AHMEDABAD,0
53559,2024-02-12 09:30:35.789207,29667.82,831,refund,SURAT,0
53560,2024-01-10 03:17:35.789214,98608.12,458,refund,HYDERABAD,0
53561,2024-06-15 18:11:35.789220,19786.8,4,refund,BENGALURU,0
53562,2024-06-25 10:32:35.789227,127979.78,804,purchase,KOLKATA,0
53563,2024-09-14 15:40:35.789234,139753.35,877,purchase,JAIPUR,0
53564,2024-08-27 05:41:35.789240,316596.23,777,cash_out,AHMEDABAD,0
53565,2024-08-28 13:50:35.789247,148202.18,126,purchase,BENGALURU,0
53566,2024-05-04 04:07:35.789254,311241.15,31,cash_out,AHMEDABAD,0
53567,2024-03-14 08:57:35.789260,245312.92,420,purchase,DELHI,0
53568,2024-10-16 02:14:35.789267,288059.48,629,purchase,DELHI,0
53569,2024-07-05 22:19:35.789273,134220.9,231,purchase,CHENNAI,0
53570,2024-05-22 10:09:35.789280,79723.05,337,refund,CHENNAI,0
53571,2024-08-19 21:19:35.789286,78365.1,25,refund,MUMBAI,0
53572,2024-06-07 16:05:35.789292,110269.5,382,purchase,AHMEDABAD,0
53573,2024-03-16 15:13:35.789298,320976.15,586,purchase,DELHI,0
53574,2024-03-01 14:44:35.789305,208798.42,90,purchase,JAIPUR,0
53575,2024-09-27 12:56:35.789311,246080.18,166,purchase,HYDERABAD,0
53576,2024-09-16 03:08:35.789318,301282.58,760,purchase,SURAT,0
53577,2023-10-28 04:33:35.789324,296901.0,392,purchase,MUMBAI,0
53578,2024-08-11 20:28:35.789331,3560.7,374,refund,HYDERABAD,0
53579,2024-01-25 19:13:35.789337,378019.12,89,transfer,CHENNAI,0
53580,2023-12-05 02:45:35.789344,51305.92,97,refund,DELHI,0
53581,2024-05-09 00:26:35.789351,232226.78,362,purchase,PUNE,0
53582,2024-02-28 16:08:35.789357,240881.85,365,purchase,MUMBAI,0
53583,2024-09-19 11:10:35.789363,379434.0,893,transfer,AHMEDABAD,0
53584,2024-08-17 21:02:35.789369,294648.75,530,purchase,AHMEDABAD,0
53585,2023-12-07 08:46:35.789376,173701.28,298,purchase,PUNE,0
53586,2024-04-17 06:00:35.789383,349621.8,463,purchase,HYDERABAD,1
53587,2024-10-09 23:00:35.789389,329012.48,354,cash_out,SURAT,0
53588,2024-08-29 05:01:35.789395,173432.32,572,purchase,MUMBAI,0
53589,2024-10-12 16:44:35.789402,338870.4,930,purchase,DELHI,1
53590,2024-06-03 10:16:35.789409,340462.65,503,purchase,PUNE,0
53591,2023-12-29 21:11:35.789415,98057.02,990,refund,HYDERABAD,0
53592,2024-02-08 09:28:35.789422,161786.62,470,purchase,PUNE,0
53593,2024-01-17 13:01:35.789428,169887.3,377,purchase,KOLKATA,0
53594,2023-11-03 05:37:35.789435,80211.45,695,refund,KOLKATA,0
53595,2024-10-03 17:44:35.789441,179810.4,687,purchase,CHENNAI,0
53596,2023-12-28 01:28:35.789448,84761.33,689,refund,JAIPUR,0
53597,2023-12-19 09:28:35.789454,12717.38,276,refund,PUNE,0
